Date,Entries Published,Libraries Created,Unlinked Translations,Drafts,Pending Review,Pending Verification,Pending Transcription,Need Formatting,Total Entry Relationships,Books Added,Collections updated,Total Books,Profiles Created,Profiles Updated,Total Authors,Translations Recorded,Translations Updated,Total Translations,Definitions Created,Terminologies Updated,Total Terminologies Recorded,Libraries Updated,Total Libraries,Tags Created,Tags Updated,Total Tags,Database Size,Bookshelf Size,Total Contributors
1/16/2021,2,0,4047,4816,25928,8,62,236,4967,0,0,1030,0,0,354,0,1,87626,0,0,482,1,40,0,0,580,199.96 MB,10.24 GB,
1/17/2021,2,0,4047,4816,25928,8,62,236,4967,0,0,1030,0,1,354,0,0,87626,0,0,482,0,40,0,0,580,199.96 MB,10.24 GB,
1/18/2021,3,0,4047,4816,25928,8,62,236,4967,0,5,1030,0,1,354,0,0,87626,0,0,482,0,40,0,0,580,199.96 MB,10.39 GB,
1/19/2021,2,0,4047,4816,25928,8,62,236,4967,14,3,1044,2,4,356,0,1,87626,0,0,482,0,40,0,0,580,199.96 MB,10.47 GB,
1/20/2021,4,0,4047,4816,25928,8,62,236,4967,8,2,1044,2,3,356,0,1,87626,0,0,482,0,40,0,0,580,199.96 MB,10.47 GB,
1/21/2021,2,0,2893,4807,25928,8,62,236,4992,0,0,1044,0,0,356,0,98,87625,0,0,482,0,40,0,0,580,200.18 MB,10.47 GB,
1/22/2021,1,0,2915,4807,25928,8,62,236,4992,0,0,1044,0,0,356,0,68,87625,0,0,482,0,40,0,0,580,200.18 MB,10.47 GB,
1/23/2021,4,0,2725,4763,25977,8,62,238,4992,4,1,1048,1,1,357,57,111,87678,0,0,482,0,40,0,0,580,199.40 MB,10.47 GB,
1/24/2021,2,0,2725,4763,25960,8,62,238,4992,0,0,1048,0,0,357,29,140,87692,0,0,482,0,40,0,0,580,199.78 MB,10.47 GB,
1/25/2021,1,0,121,4743,25962,8,62,238,4992,0,0,1048,0,0,357,20,328,87699,0,0,482,0,40,0,0,580,199.06 MB,10.47 GB,
1/26/2021,0,0,2725,4763,25960,8,62,238,4992,0,0,1048,0,0,357,0,0,87700,0,0,482,0,40,0,0,580,199.78 MB,10.47 GB,
1/27/2021,2,0,121,4870,29618,8,62,238,4992,0,0,1048,0,0,357,0,0,91482,0,0,482,0,40,0,0,580,205.92 MB,10.47 GB,
1/28/2021,28,0,121,4882,29626,8,62,238,5005,2,1,1050,1,4,358,96,21,91577,0,0,482,0,40,0,0,580,206.32 MB,10.47 GB,
1/29/2021,22,0,121,4882,29632,8,62,240,5038,0,0,1050,0,0,358,125,30,91670,0,0,482,0,40,1,0,581,206.69 MB,10.47 GB,
1/30/2021,3,0,121,4884,29634,8,62,240,5041,2,0,1052,0,2,358,84,28,91727,0,0,482,0,40,0,0,581,206.89 MB,10.47 GB,
1/31/2021,2,0,121,4884,29634,8,62,240,5041,0,0,1052,0,0,358,0,2,91727,0,0,482,0,40,0,0,581,206.89 MB,10.47 GB,
2/1/2021,2,0,121,4884,29634,8,62,240,5041,0,0,1052,0,0,358,0,2,91727,0,0,482,0,40,0,0,581,206.89 MB,10.47 GB,
2/2/2021,2,0,96,4843,29640,8,62,240,5041,0,0,1052,0,0,358,10,95,91682,0,0,482,0,40,0,0,581,206.70 MB,10.47 GB,
2/3/2021,1,0,95,4214,30256,8,62,240,5041,0,0,1051,0,0,358,5,63,91682,0,0,482,0,40,0,0,581,206.97 MB,10.48 GB,
2/4/2021,7,0,95,4218,30261,8,62,240,5043,1,0,1052,1,1,359,35,5,91717,0,0,482,0,40,0,0,581,207.17 MB,10.53 GB,
2/5/2021,7,1,95,4219,30266,8,62,240,5049,2,0,1052,1,2,359,51,10,91757,0,0,482,0,40,0,0,581,207.36 MB,10.53 GB,
2/6/2021,4,0,95,4224,30273,8,62,240,5060,4,2,1056,4,7,363,42,29,91796,0,0,482,0,40,0,0,581,207.56 MB,10.61 GB,
2/7/2021,1,0,95,4225,30275,8,62,240,5060,2,2,1056,2,5,363,17,7,91801,0,0,482,0,40,0,0,581,207.59 MB,10.61 GB,
2/8/2021,3,0,95,4225,30275,8,62,240,5060,0,0,1056,0,0,363,0,0,91801,0,0,482,0,40,0,0,581,207.60 MB,10.61 GB,
2/9/2021,5,0,95,4229,30277,8,62,241,5075,3,0,1059,1,2,364,54,16,91855,0,0,482,0,40,0,0,581,207.79 MB,10.64 GB,
2/10/2021,2,1,95,4232,30293,8,62,241,5170,5,0,1062,0,3,364,179,55,92008,0,0,482,1,41,0,0,581,208.47 MB,10.65 GB,
2/11/2021,4,1,94,4251,30311,8,61,242,5193,4,51,1063,1,5,365,211,42,92167,0,0,482,1,41,0,0,581,209.05 MB,10.65 GB,
2/12/2021,2,1,94,4251,30311,8,61,242,5193,10,46,1073,0,0,365,0,0,92167,0,0,482,0,42,0,0,581,209.06 MB,10.68 GB,
2/13/2021,1,0,94,4251,30311,8,61,242,5193,0,0,1073,0,0,365,0,0,92167,0,0,482,0,42,0,0,581,209.06 MB,10.66 GB,
2/14/2021,2,0,94,4251,30311,8,61,242,5193,0,0,1073,0,0,365,0,0,92167,0,0,482,0,42,0,0,581,209.06 MB,10.66 GB,
2/15/2021,3,0,94,4251,30311,8,61,242,5193,0,0,1073,0,0,365,0,0,92167,0,0,482,0,42,0,0,581,209.06 MB,10.66 GB,
2/16/2021,1,0,94,4251,30311,8,61,242,5193,0,0,1073,0,0,365,0,0,92167,0,0,482,0,42,0,0,581,209.06 MB,10.66 GB,
2/17/2021,2,0,94,4251,30311,8,61,242,5193,0,0,1073,0,0,365,0,0,92167,0,0,482,0,42,0,0,581,209.06 MB,10.66 GB,
2/18/2021,2,0,94,4251,30311,8,61,242,5193,0,0,1073,0,0,365,0,0,92167,0,0,482,0,42,0,0,581,209.06 MB,10.66 GB,
2/19/2021,2,0,94,4251,30311,8,61,242,5193,0,0,1073,0,0,365,0,0,92167,0,0,482,0,42,0,0,581,209.06 MB,10.66 GB,
2/20/2021,7,0,94,4252,30313,8,61,242,5195,2,1,1075,2,2,367,18,1,92185,0,0,482,0,42,0,0,581,209.08 MB,10.66 GB,
2/21/2021,10,0,94,4257,30314,8,61,242,5199,2,1,1075,3,2,368,60,4,92227,0,1,482,0,42,0,0,581,209.16 MB,10.66 GB,
2/22/2021,2,0,94,4257,30314,8,61,242,5199,0,0,1075,0,0,368,0,1,92227,0,0,482,0,42,0,0,581,209.16 MB,10.66 GB,
2/23/2021,5,0,94,4259,30318,8,61,242,5205,0,0,1075,0,0,368,25,3,92252,0,0,482,0,42,0,0,581,209.22 MB,10.66 GB,
2/24/2021,5,0,93,4259,30318,8,61,242,5205,0,2,1075,0,0,368,25,3,92251,1,0,483,0,42,0,0,581,208.92 MB,10.67 GB,
2/25/2021,3,0,93,4259,30318,8,61,242,5205,0,2,1075,0,0,368,0,0,92251,1,0,483,0,42,0,0,581,208.93 MB,10.67 GB,
2/25/2021,3,0,93,4259,30318,8,61,242,5205,0,2,1075,0,0,368,0,0,92251,1,0,483,0,42,0,0,581,208.93 MB,10.67 GB,
2/26/2021,4,0,93,4259,30318,8,61,242,5205,0,0,1075,0,0,368,0,0,92251,0,0,483,0,42,0,0,581,208.94 MB,10.67 GB,
2/27/2021,3,0,93,4259,30318,8,61,242,5205,0,0,1075,0,0,368,1,1,92252,0,0,483,0,42,0,0,581,208.95 MB,10.67 GB,
2/28/2021,2,0,93,4259,30319,8,61,242,5205,0,0,1075,0,0,368,2,0,92254,0,0,483,0,42,0,0,581,208.95 MB,10.67 GB,
3/1/2021,2,0,93,4259,30319,8,61,242,5205,0,0,1075,0,0,368,0,0,92254,0,0,483,0,42,0,0,581,208.95 MB,10.67 GB,
3/2/2021,4,0,93,4259,30320,8,61,242,5206,1,1,1075,0,0,368,20,2,92274,0,0,483,0,42,0,0,581,209.04 MB,10.67 GB,
3/3/2021,5,0,93,4259,30320,8,61,242,5208,0,1,1075,0,2,368,9,7,92283,0,0,483,0,42,0,0,581,209.13 MB,10.67 GB,
3/4/2021,1,0,93,4259,30321,8,61,242,5208,0,1,1075,0,2,368,7,4,92283,0,0,483,0,42,0,0,581,209.13 MB,10.67 GB,
3/5/2021,2,0,93,4259,30321,8,61,242,5208,0,0,1075,0,0,368,0,0,92283,0,0,483,0,42,0,0,581,209.13 MB,10.67 GB,
3/6/2021,3,0,93,4259,30321,8,61,242,5208,0,0,1075,0,0,368,0,0,92283,0,0,483,0,42,0,0,581,209.14 MB,10.67 GB,
3/7/2021,2,0,93,4259,30321,8,61,242,5208,0,0,1075,0,0,368,0,0,92283,0,0,483,0,42,0,0,581,209.14 MB,10.67 GB,
3/8/2021,2,0,93,4259,30321,8,61,242,5208,0,0,1075,0,0,368,0,0,92283,0,0,483,0,42,0,0,581,209.14 MB,10.67 GB,
3/9/2021,2,0,93,4259,30321,8,61,242,5208,0,0,1075,0,0,368,0,0,92283,0,0,483,0,42,0,0,581,209.14 MB,10.67 GB,
3/10/2021,4,0,93,4259,30321,8,61,242,5208,0,0,1075,0,0,368,0,0,92283,0,0,483,0,42,0,0,581,209.14 MB,10.67 GB,
3/11/2021,2,0,93,4259,30321,8,61,242,5208,0,0,1075,0,0,368,0,0,92283,0,0,483,0,42,0,0,581,209.14 MB,10.67 GB,
3/12/2021,2,0,72,4259,30321,8,61,242,5208,0,23,1075,0,0,368,0,0,92260,0,0,483,0,42,0,0,581,209.22 MB,10.67 GB,
3/13/2021,3,0,72,4259,30321,8,61,242,5208,0,0,1075,0,0,368,0,1,92260,0,0,483,0,42,0,0,581,209.23 MB,10.67 GB,
3/14/2021,2,0,72,4259,30321,8,61,242,5208,0,0,1075,0,0,368,1,1,92260,0,0,483,0,42,0,0,581,209.23 MB,10.67 GB,
3/15/2021,2,0,72,4259,30321,8,61,242,5208,0,0,1075,0,0,368,0,0,92260,0,0,483,0,42,0,0,581,209.23 MB,10.67 GB,
3/16/2021,2,0,72,4259,30321,8,61,242,5208,0,0,1075,0,0,368,0,1,92260,0,0,483,0,42,0,0,581,209.23 MB,10.67 GB,
3/17/2021,3,0,72,4259,30321,8,61,242,5208,0,0,1075,0,0,368,1,1,92261,0,0,483,0,42,0,0,581,209.23 MB,10.67 GB,
3/18/2021,1,0,72,4263,30321,8,61,242,5215,0,1,1075,0,0,368,5,0,92266,0,0,483,0,42,0,0,581,209.28 MB,10.67 GB,
3/19/2021,1,0,72,4263,30321,8,61,242,5215,0,0,1075,0,0,368,5,0,92266,0,0,483,0,42,0,0,581,209.28 MB,10.67 GB,
3/20/2021,6,0,72,4263,30321,8,61,242,5215,0,0,1075,0,0,368,0,0,92266,0,0,483,0,42,0,0,581,209.28 MB,10.67 GB,
3/21/2021,1,0,72,4263,30321,8,61,242,5215,0,0,1075,0,0,368,0,0,92266,0,0,483,0,42,0,0,581,209.28 MB,10.67 GB,
3/22/2021,1,0,72,4263,30321,8,61,242,5215,0,0,1075,0,0,368,0,0,92266,0,0,483,0,42,0,0,581,209.28 MB,10.67 GB,
3/23/2021,4,0,72,4263,30321,8,61,242,5215,0,0,1075,0,0,368,0,0,92266,0,0,483,0,42,0,0,581,209.28 MB,10.67 GB,
3/24/2021,4,0,72,4263,30321,8,61,242,5215,0,0,1075,0,0,368,0,0,92266,0,0,483,0,42,0,0,581,209.28 MB,10.67 GB,
3/25/2021,1,0,72,4263,30321,8,61,242,5215,0,0,1075,0,0,368,0,0,92266,0,0,483,0,42,0,0,581,209.28 MB,10.67 GB,
3/26/2021,9,0,72,4266,30328,8,61,242,5217,0,0,1075,0,0,368,43,9,92309,0,0,483,0,42,0,0,581,209.47 MB,10.67 GB,
3/27/2021,1,0,72,4266,30328,8,61,242,5217,0,0,1075,0,0,368,12,3,92309,0,0,483,0,42,0,0,581,209.47 MB,10.67 GB,
3/27/2021,1,0,72,4266,30328,8,61,242,5217,0,0,1075,0,0,368,12,3,92309,0,0,483,0,42,0,0,581,209.47 MB,10.67 GB,
3/28/2021,2,0,72,4266,30328,8,61,242,5217,0,0,1075,0,0,368,0,1,92309,0,0,483,0,42,0,0,581,209.47 MB,10.67 GB,
3/29/2021,2,0,72,4266,30328,8,61,242,5218,0,0,1075,0,0,368,4,1,92313,0,0,483,0,42,0,0,581,209.49 MB,10.67 GB,
3/30/2021,3,0,72,4266,30328,8,61,242,5218,0,0,1075,0,0,368,5,1,92314,0,0,483,0,42,0,0,581,209.50 MB,10.67 GB,
3/31/2021,1,0,72,4266,30328,8,61,242,5218,0,0,1075,0,0,368,0,0,92314,0,0,483,0,42,0,0,581,209.50 MB,10.67 GB,
4/1/2021,4,0,72,4266,30328,8,61,242,5218,0,0,1075,0,0,368,0,0,92314,0,0,483,0,42,0,0,581,209.50 MB,10.67 GB,
4/2/2021,1,0,72,4266,30328,8,61,242,5218,0,0,1075,0,0,368,0,1,92314,0,0,483,0,42,0,0,581,209.50 MB,10.67 GB,
4/3/2021,6,0,72,4268,30333,8,61,242,5218,3,2,1078,2,2,370,53,8,92367,1,0,484,0,42,0,0,581,209.63 MB,10.77 GB,
4/4/2021,4,0,72,4272,30340,8,61,242,5218,4,2,1077,3,3,371,63,11,92406,0,0,484,0,42,0,0,581,209.70 MB,10.78 GB,
4/5/2021,3,0,72,4272,30340,8,61,242,5218,0,0,1077,0,0,371,1,0,92406,0,0,484,0,42,0,0,581,209.70 MB,10.78 GB,
4/6/2021,2,0,72,4272,30340,8,61,242,5218,0,0,1077,0,0,371,0,1,92406,0,0,484,0,42,0,0,581,209.70 MB,10.78 GB,
4/7/2021,2,0,72,4272,30340,8,61,242,5218,0,0,1077,0,0,371,0,0,92406,0,0,484,0,42,0,0,581,209.70 MB,10.78 GB,
4/8/2021,2,0,72,4273,30340,8,61,242,5218,1,0,1078,1,1,372,1,0,92407,0,0,484,0,42,0,0,581,209.70 MB,10.78 GB,
4/9/2021,5,0,72,4273,30340,8,61,242,5218,0,0,1078,0,0,372,0,0,92407,0,0,484,0,42,0,0,581,209.70 MB,10.78 GB,
4/10/2021,2,0,72,4273,30340,8,61,242,5318,0,0,1078,0,0,372,63,4,92470,0,0,484,0,42,1,0,582,209.96 MB,10.78 GB,
4/11/2021,2,0,72,4273,30340,8,61,242,5331,0,0,1078,0,0,372,79,5,92486,0,0,484,0,42,1,0,582,210.02 MB,10.78 GB,
4/12/2021,3,0,72,4273,30340,8,61,242,5331,0,0,1078,0,0,372,0,0,92486,0,0,484,0,42,0,0,582,210.02 MB,10.78 GB,
4/13/2021,1,0,72,4273,30340,8,61,242,5331,0,0,1078,0,0,372,0,0,92486,0,0,484,0,42,0,0,582,210.02 MB,10.78 GB,
4/14/2021,3,0,72,4273,30340,8,61,242,5331,0,0,1078,0,0,372,0,0,92486,0,0,484,0,42,0,0,582,210.02 MB,10.78 GB,
4/15/2021,1,0,72,4273,30341,8,61,242,5331,0,7,1078,0,0,372,8,2,92494,0,1,484,0,42,0,1,582,210.06 MB,10.78 GB,
4/16/2021,6,0,72,4273,30349,8,61,242,5332,2,3,1080,0,0,372,28,9,92522,0,0,484,0,42,0,0,582,210.14 MB,10.79 GB,
4/17/2021,5,0,72,4275,30366,8,61,244,5336,1,7,1081,0,1,372,44,9,92565,1,0,485,0,42,1,0,583,210.31 MB,10.79 GB,
4/18/2021,2,0,72,4275,30367,8,61,244,5336,0,0,1081,0,0,372,7,3,92571,0,0,485,0,42,0,0,583,210.32 MB,10.79 GB,
4/19/2021,2,0,72,4277,30368,8,61,244,5338,1,0,1082,0,0,372,15,9,92580,1,3,486,0,42,0,0,583,210.34 MB,10.79 GB,
4/20/2021,1,0,72,4277,30368,8,61,244,5338,0,0,1082,0,0,372,0,0,92580,0,0,486,0,42,0,0,583,210.34 MB,10.79 GB,
4/21/2021,4,0,72,4277,30368,8,61,244,5338,0,0,1082,0,0,372,0,0,92580,0,0,486,0,42,0,0,583,210.34 MB,10.79 GB,
4/22/2021,1,0,72,4277,30368,8,61,244,5338,0,0,1082,0,0,372,0,0,92580,0,0,486,0,42,0,0,583,210.34 MB,10.79 GB,
4/23/2021,6,0,72,4277,30369,8,61,244,5338,0,1,1082,0,0,372,7,1,92587,0,1,484,0,42,0,0,583,210.36 MB,10.79 GB,
4/24/2021,7,0,72,4277,30369,8,61,244,5343,0,0,1082,0,0,372,5,3,92592,0,0,484,0,42,0,0,583,210.37 MB,10.79 GB,
4/25/2021,1,0,72,4277,30369,8,61,244,5343,0,0,1082,0,0,372,2,2,92594,0,0,484,0,42,0,0,583,210.37 MB,10.79 GB,
4/26/2021,3,0,72,4277,30371,8,61,244,5343,2,0,1084,1,5,373,5,2,92597,1,1,485,0,42,0,0,583,210.38 MB,10.79 GB,
4/27/2021,3,0,72,4278,30382,8,61,244,5343,3,20,1086,2,10,374,43,3,92639,1,3,485,0,42,0,0,583,210.47 MB,10.94 GB,
4/28/2021,4,0,72,4278,30382,8,61,244,5345,2,1,1086,1,1,374,44,4,92641,0,0,485,0,42,0,0,583,210.48 MB,10.94 GB,
4/29/2021,16,0,72,4280,30384,8,61,244,5345,8,23,1094,3,10,377,47,4,92688,8,1,493,0,42,1,0,584,210.64 MB,10.97 GB,
4/30/2021,3,0,72,4280,30384,8,61,244,5385,1,4,1094,0,0,377,41,17,92715,0,0,493,0,42,1,0,584,210.79 MB,10.97 GB,
5/1/2021,4,0,72,4283,30391,8,61,244,5391,2,7,1096,1,3,378,91,31,92804,0,0,493,0,42,0,0,584,211.02 MB,11.00 GB,
5/2/2021,2,0,72,4283,30391,8,61,244,5396,1,2,1096,1,1,378,32,14,92826,0,0,493,0,42,0,0,584,211.11 MB,11.00 GB,
5/3/2021,5,0,72,4283,30391,8,61,244,5397,0,1,1096,0,0,378,28,12,92832,0,0,493,0,42,0,0,584,211.13 MB,11.00 GB,
5/4/2021,4,0,72,4286,30395,8,61,244,5437,0,5,1096,0,1,378,147,39,92979,2,5,494,0,42,0,0,584,211.68 MB,11.00 GB,
5/5/2021,2,0,72,4287,30398,8,61,244,5473,2,3,1098,1,3,379,93,34,93065,3,5,495,0,42,0,0,584,211.97 MB,11.01 GB,
5/6/2021,6,0,72,4290,30406,8,65,245,5512,3,2,1100,1,1,379,69,57,93128,0,0,495,0,42,0,0,584,212.20 MB,11.01 GB,
5/7/2021,10,0,73,4300,30411,8,65,245,5521,0,1,1100,0,0,379,166,86,93280,0,0,495,0,42,0,0,584,212.44 MB,11.01 GB,
5/8/2021,8,0,73,4304,30418,8,65,245,5540,0,1,1100,0,2,379,199,93,93460,0,0,495,0,42,1,0,585,212.73 MB,11.01 GB,
5/9/2021,2,0,73,4304,30418,8,65,245,5540,0,0,1100,0,0,379,8,4,93460,0,0,495,0,42,0,0,585,212.73 MB,11.01 GB,
5/10/2021,3,0,73,4305,30419,8,65,245,5544,0,1,1100,0,1,379,6,7,93466,0,0,495,0,42,0,0,585,212.75 MB,11.01 GB,
5/11/2021,7,0,73,4306,30419,8,65,245,5545,0,2,1100,0,2,379,11,15,93471,0,0,495,0,42,0,0,585,212.78 MB,11.01 GB,
5/12/2021,7,0,73,4312,30427,8,65,245,5555,0,1,1100,0,2,379,158,85,93624,0,0,495,0,42,0,0,585,213.07 MB,11.01 GB,
5/13/2021,7,0,73,4321,30454,8,65,245,5575,0,3,1100,0,0,379,191,74,93764,0,0,495,0,42,0,0,585,213.36 MB,11.01 GB,
5/14/2021,1,0,73,4321,30457,8,65,245,5611,0,1,1100,0,0,379,32,31,93796,0,0,495,0,42,1,0,585,213.50 MB,11.01 GB,
5/15/2021,5,0,73,4327,30466,8,65,245,5618,3,2,1103,3,4,382,93,25,93889,0,0,495,0,42,2,0,587,213.66 MB,11.05 GB,
5/16/2021,6,0,73,4334,30488,8,65,245,5650,6,1,1109,2,4,384,77,43,93963,0,1,495,0,42,10,1,596,213.82 MB,11.10 GB,
5/17/2021,7,0,73,4338,30498,8,65,245,5660,2,3,1109,1,2,384,105,54,94038,0,1,495,0,42,11,1,603,213.99 MB,11.10 GB,
5/18/2021,14,0,73,4345,30511,8,65,245,5675,0,2,1109,0,3,384,152,45,94149,0,0,495,0,42,11,0,610,214.25 MB,11.10 GB,
5/19/2021,2,0,73,4362,30543,8,65,245,5708,5,3,1114,3,6,385,159,53,94308,2,4,497,0,42,14,1,622,214.57 MB,11.11 GB,
5/20/2021,3,0,73,4384,30570,8,65,245,5744,5,2,1119,1,1,386,128,62,94428,0,0,497,0,42,10,0,631,214.83 MB,11.14 GB,
5/21/2021,2,0,73,4384,30570,8,65,245,5744,0,0,1119,0,0,386,0,0,94428,0,0,497,0,42,0,0,631,214.83 MB,11.14 GB,
5/22/2021,4,0,73,4384,30571,8,65,245,5744,0,0,1119,0,0,386,14,3,94442,0,0,497,0,42,0,0,631,214.85 MB,11.14 GB,
5/23/2021,6,0,73,4384,30571,8,65,245,5750,0,0,1119,0,0,386,24,5,94452,0,0,497,0,42,0,0,631,214.87 MB,11.14 GB,
5/24/2021,6,0,73,4384,30571,8,65,245,5750,0,0,1119,0,0,386,10,2,94452,0,0,497,0,42,0,0,631,214.87 MB,11.14 GB,
5/25/2021,4,0,73,4384,30571,8,65,245,5750,0,0,1119,0,4,386,1,2,94453,0,0,497,0,42,1,0,632,214.87 MB,11.14 GB,
5/26/2021 0:11:32,4,0,73,4384,30571,8,65,245,5750,0,21,1119,0,11,386,0,3,94453,0,0,497,0,42,0,0,632,214.92 MB,11.14 GB,
5/27/2021 0:01:29,4,0,73,4383,30572,8,65,245,5750,0,11,1119,0,5,386,5,6,94457,0,0,497,0,42,0,0,632,214.27 MB,11.14 GB,
5/28/2021 0:01:55,5,0,73,4383,30573,8,65,245,5751,0,0,1119,0,0,386,4,3,94461,0,0,497,0,42,0,0,632,214.32 MB,11.14 GB,
5/29/2021 0:10:29,3,0,73,4383,30573,8,65,245,5752,0,0,1119,0,0,386,1,2,94462,0,0,497,0,42,0,0,632,214.33 MB,11.14 GB,
5/30/2021 0:07:32,2,0,73,4383,30573,8,65,245,5752,0,0,1119,0,0,386,1,1,94462,0,0,497,0,42,0,0,632,214.34 MB,11.14 GB,
5/31/2021 0:06:01,4,0,73,4383,30573,8,65,245,5752,0,0,1119,0,0,386,0,0,94462,0,0,497,0,42,0,0,632,214.34 MB,11.14 GB,
6/1/2021 0:01:18,15,0,73,4393,30594,8,65,244,5766,0,3,1119,0,1,386,153,86,94614,0,0,497,0,42,13,0,645,214.77 MB,11.14 GB,65
6/2/2021 0:01:43,4,1,73,4405,30599,8,65,244,5769,1,3,1120,0,1,386,148,44,94679,0,0,497,1,43,9,0,649,214.95 MB,11.14 GB,66
6/3/2021 0:00:25,16,0,73,4406,30609,8,67,244,5775,8,16,1128,1,1,387,44,27,94723,2,0,499,0,43,2,0,651,215.24 MB,11.15 GB,74
6/4/2021 0:05:16,4,0,73,4409,30612,8,67,244,5775,0,2,1128,0,1,387,26,11,94749,2,1,501,0,43,1,0,652,215257088,11151667200,79
6/5/2021 0:13:44,4,0,73,4421,30624,8,67,244,5787,2,1,1130,0,0,387,49,21,94798,2,0,503,0,43,3,0,654,215.35 MB,11.15 GB,81
6/6/2021 0:06:45,5,0,76,4421,30625,8,67,244,5792,2,0,1132,1,0,388,14,8,94812,0,0,503,0,43,0,0,654,215.36 MB,11.15 GB,81
6/7/2021 0:03:40,2,0,76,4423,30629,8,67,244,5792,3,6,1133,2,3,389,53,20,94851,0,0,503,0,43,0,0,654,215.43 MB,11.15 GB,81
6/8/2021 0:13:34,4,0,77,4427,30639,8,67,244,5793,0,1,1133,0,0,389,48,12,94879,0,0,503,0,43,0,0,654,215.51 MB,11.15 GB,81
6/9/2021 0:08:13,15,0,77,4437,30659,8,67,244,5805,5,3,1138,1,1,390,84,52,94961,0,0,503,0,43,4,0,658,215.77 MB,11.19 GB,88
6/11/2021 0:00:52,8,0,77,4457,30690,8,67,244,5828,1,3,1146,1,1,391,174,51,95197,0,0,504,0,45,6,0,666,216.38 MB,11.23 GB,93
6/12/2021 0:00:53,7,1,77,4466,30697,8,67,245,5836,3,2,1148,2,2,392,141,51,95292,0,0,504,0,46,4,0,669,216.68 MB,11.23 GB,96
6/13/2021 0:02:27,4,0,77,4468,30702,8,67,245,5848,2,1,1150,1,1,393,20,21,95310,0,0,504,0,46,0,0,669,216.74 MB,11.35 GB,96
6/14/2021 0:01:01,6,0,77,4469,30705,8,67,245,5851,3,1,1151,1,1,393,32,25,95327,0,0,504,0,46,1,0,670,216.77 MB,11.35 GB,96
6/15/2021 0:05:27,8,0,77,4481,30719,8,68,244,5857,7,11,1157,3,4,396,81,32,95392,3,7,507,0,46,3,0,672,217.05 MB,11.39 GB,101
6/16/2021 0:06:05,7,0,77,4485,30724,8,68,244,5876,5,14,1159,1,2,396,106,44,95475,24,25,528,0,46,4,0,675,217.40 MB,11.39 GB,112
6/17/2021 0:05:57,3,0,77,4488,30724,8,68,244,5882,2,2,1160,1,1,397,39,22,95510,0,0,528,0,46,0,0,675,217.55 MB,11.40 GB,115
6/18/2021 0:07:07,9,0,77,4490,30726,8,68,244,5884,1,2,1161,0,1,397,52,26,95557,1,2,529,0,46,2,0,677,217.73 MB,11.40 GB,118
6/19/2021 0:02:00,5,0,77,4497,30733,8,68,244,5884,2,2,1163,0,2,397,37,13,95594,1,0,530,0,46,0,0,677,217.81 MB,11.40 GB,119
6/20/2021 0:29:24,4,0,77,4497,30733,8,68,244,5885,0,1,1163,0,2,397,19,7,95596,1,0,530,0,46,0,0,677,217.81 MB,11.40 GB,119
6/21/2021 0:14:45,3,0,77,4498,30733,8,68,244,5886,0,0,1163,0,2,397,5,7,95600,0,0,530,0,46,0,0,677,217.83 MB,11.40 GB,119
6/22/2021 0:00:12,7,0,77,4503,30733,8,68,244,5889,0,0,1163,0,0,397,17,9,95614,0,0,530,0,46,0,0,677,217.85 MB,11.40 GB,120
6/23/2021 0:00:23,8,0,82,4528,30747,8,68,244,5904,2,1,1165,1,5,398,101,49,95715,0,0,530,0,46,3,0,680,218.14 MB,11.41 GB,121
6/24/2021 0:10:09,5,0,82,4534,30750,8,68,244,5906,7,6,1170,0,1,398,87,52,95767,0,0,530,0,46,2,0,681,218.29 MB,11.44 GB,126
6/25/2021 0:04:52,3,0,82,4534,30751,8,68,244,5906,2,4,1170,0,1,398,36,16,95768,0,0,530,0,46,0,0,681,218.29 MB,11.44 GB,126
6/26/2021 0:01:08,9,0,82,4540,30755,8,68,244,5909,0,16,1170,0,0,398,26,10,95794,6,6,535,0,46,1,0,682,218.37 MB,11.44 GB,127
6/27/2021 0:03:38,3,0,82,4540,30755,8,68,244,5909,0,1,1170,0,0,398,13,7,95798,0,0,535,0,46,0,0,682,218.38 MB,11.44 GB,127
6/28/2021 0:00:18,5,0,82,4540,30755,8,68,244,5909,0,1,1170,0,0,398,9,4,95803,0,0,535,0,46,0,0,682,218.39 MB,11.44 GB,127
6/29/2021 0:44:26,11,0,82,4543,30757,8,68,244,5915,0,0,1170,0,0,398,19,11,95817,0,0,535,0,46,1,0,683,218.42 MB,11.44 GB,127
6/30/2021 0:06:53,3,0,82,4544,30758,8,68,244,5915,0,0,1170,0,0,398,9,2,95826,0,0,535,0,46,0,0,683,218.46 MB,11.44 GB,127
7/1/2021 0:18:44,5,0,82,4545,30758,8,68,244,5988,1,2,1171,0,0,398,81,57,95898,0,0,535,0,46,1,0,684,218.67 MB,11.46 GB,127
7/2/2021 0:14:58,2,0,82,4547,30758,8,68,244,5992,0,1,1171,0,0,398,22,3,95911,0,0,535,0,46,0,0,684,218.71 MB,11.46 GB,127
7/3/2021 0:30:35,6,1,82,4550,30759,8,68,244,5995,1,2,1172,0,0,398,23,12,95921,0,0,535,0,47,0,0,684,218.76 MB,11.46 GB,128
7/4/2021 0:04:03,6,0,82,4549,30759,8,68,244,5998,0,0,1172,0,0,398,4,5,95925,0,0,535,0,47,1,0,685,218.78 MB,11.46 GB,129
