user,timestamp,surah,verse
929,1440825230,70,8
929,1440825473,70,30
929,1440825569,70,40
929,1440825826,10,5
929,1440825979,10,10
929,1440826100,10,11
929,1440867688,72,5
929,1440877563,74,6
929,1440888406,75,37
929,1440908159,77,34
929,1440912266,80,35
929,1440925969,84,16
929,1440927527,107,5
929,1440949936,2,43
929,1440950160,2,54
929,1441046346,3,144
929,1441083142,4,101
929,1441095853,4,135
929,1441207427,6,130
929,1441207609,6,142
929,1441208012,6,160
929,1441209826,7,13
929,1441209900,7,19
929,1441648754,21,92
929,1441729181,29,57
929,1441790371,36,82
929,1442034029,45,28
929,1442051530,47,30
929,1442144118,47,33
929,1442204072,51,48
929,1442206944,32,9
929,1442227320,55,24
929,1442266417,61,14
929,1442314405,63,7
929,1442316251,66,5
929,1442342128,69,14
929,1442401145,72,1
929,1442466000,74,45
929,1442471780,75,40
929,1442494975,78,33
929,1442495129,79,16
929,1442496282,84,21
929,1442496552,85,21
929,1442496867,86,17
929,1442576837,2,30
929,1442577214,2,50
929,1442577273,2,51
929,1442577333,2,53
929,1442577458,2,57
929,1442577524,2,58
929,1442609529,2,105
929,1442610846,2,168
929,1442610906,2,171
929,1442610944,2,173
929,1442611063,2,178
929,1442611909,2,213
929,1442637961,2,222
929,1442638413,2,228
929,1442638962,2,237
929,1442639876,2,240
929,1442640395,2,250
929,1442640532,2,253
929,1442640821,2,257
929,1442641308,2,269
929,1442651011,3,3
929,1442651181,3,8
929,1442651227,3,10
929,1442664863,3,14
929,1442664924,3,17
929,1442665658,3,32
929,1442665929,3,39
929,1442665989,3,41
929,1442666108,3,46
929,1442666149,3,47
929,1442666287,3,51
929,1442666543,3,55
929,1442667004,3,73
929,1442667066,3,74
929,1442667131,3,77
929,1442667229,3,81
929,1442667494,3,84
929,1442667542,3,85
929,1442667846,3,95
929,1442667937,3,97
929,1442682745,3,111
929,1442682810,3,113
929,1442682866,3,116
929,1442683013,3,120
929,1442683204,3,130
929,1442683254,3,132
929,1442688785,3,133
929,1442688837,3,134
929,1442691002,3,142
929,1442691094,3,145
929,1442691161,3,150
929,1442691217,3,152
929,1442691725,3,163
929,1442696531,3,174
929,1442696620,3,175
929,1442696699,3,179
929,1442696919,3,191
929,1442697215,3,199
929,1442724363,4,10
929,1442724563,4,12
929,1442754767,4,23
929,1442781910,4,32
929,1442781977,4,33
929,1442782020,4,34
929,1442782083,4,35
929,1442782229,4,41
929,1442782830,4,69
929,1442782925,4,75
929,1442832964,4,98
929,1442833679,4,119
929,1442833790,4,125
929,1442833973,4,136
929,1442834554,4,171
929,1442834658,4,176
929,1442860601,5,3
929,1442860897,5,7
929,1442861098,5,12
929,1442861244,5,13
929,1442861334,5,17
929,1442861389,5,18
929,1442867899,5,26
929,1442867942,5,27
929,1442868125,5,30
929,1442868697,5,31
929,1442868767,5,32
929,1442868910,5,36
929,1442868966,5,38
929,1442869132,5,44
929,1442869178,5,45
929,1442869244,5,46
929,1442869303,5,48
929,1442869488,5,54
929,1442869828,5,73
929,1442870105,5,89
929,1442870282,5,96
929,1442870430,5,106
929,1442870630,5,114
929,1442870708,5,116
929,1442870792,5,119
929,1442895357,6,3
929,1442895463,6,8
929,1442895556,6,14
929,1442895618,6,17
929,1442895892,6,34
929,1442897091,6,50
929,1442897364,6,62
929,1442897548,6,76
929,1442897919,6,96
929,1442919693,6,100
929,1442920773,6,108
929,1442920846,6,112
929,1442920928,6,113
929,1442945859,6,143
929,1442946073,6,151
929,1442946264,6,161
929,1442946442,7,12
929,1442946575,7,22
929,1442955532,7,40
929,1442955684,7,43
929,1442955729,7,44
929,1442955858,7,46
929,1442955996,7,54
929,1442956178,7,69
929,1442956396,7,85
929,1442956583,7,96
929,1442956617,7,97
929,1442956660,7,98
929,1442956773,7,111
929,1442956849,7,120
929,1442956883,7,121
929,1442956942,7,126
929,1442957331,7,144
929,1442957364,7,145
929,1442958394,7,148
929,1442959047,7,180
929,1442959139,7,187
929,1442959310,7,195
929,1442959519,7,206
929,1442983476,8,11
929,1442984631,8,28
929,1442984993,8,41
929,1442985069,8,42
929,1442985118,8,43
929,1442985434,8,65
929,1442985516,8,66
929,1442988809,9,30
929,1442989105,9,31
929,1442989207,9,35
929,1442989258,9,36
929,1442989374,9,40
929,1442989591,9,50
929,1442990217,9,51
929,1442990759,8,55
929,1442990836,8,59
929,1442990901,8,62
929,1442991388,9,55
929,1442991845,9,70
929,1442992098,9,84
929,1442993794,9,85
929,1442998891,9,91
929,1443009042,9,114
929,1443009117,9,116
929,1443009298,9,126
929,1443018311,10,4
929,1443021777,10,12
929,1443022021,10,22
929,1443022261,10,31
929,1443023114,10,45
929,1443023180,10,47
929,1443023384,10,61
929,1443023547,10,72
929,1443024810,10,98
929,1443024852,10,99
929,1443025805,10,107
929,1443025886,10,109
929,1443026067,11,7
929,1443026179,11,13
929,1443026287,11,17
929,1443026629,11,44
929,1443030240,11,52
929,1443030330,11,56
929,1443036120,11,75
929,1443036225,11,81
929,1443036373,11,89
929,1443036753,11,106
929,1443036796,11,107
929,1443036837,11,108
929,1443036978,11,114
929,1443037024,11,115
929,1443068678,12,2
929,1443068757,12,4
929,1443068976,12,5
929,1443069020,12,6
929,1443070589,12,47
929,1443070626,12,48
929,1443070776,12,56
929,1443071159,12,64
929,1443071242,12,67
929,1443071621,12,101
929,1443117964,13,3
929,1443118071,13,8
929,1443118170,13,11
929,1443118392,13,26
929,1443118462,13,30
929,1443118517,13,31
929,1443118729,13,41
929,1443119366,14,42
929,1443156773,9,34
929,1443156901,15,16
929,1443156952,15,17
929,1443157033,15,20
929,1443157093,15,22
929,1443157144,15,23
929,1443157205,15,26
929,1443157243,15,27
929,1443157386,15,40
929,1443157572,15,65
929,1443157687,15,74
929,1443157954,16,8
929,1443158038,16,12
929,1443167677,17,1
929,1443189592,17,31
929,1443189660,17,35
929,1443189966,17,53
929,1443190789,17,80
929,1443244281,18,57
929,1443244722,18,99
929,1443255189,19,20
929,1443255423,19,30
929,1443271022,19,51
929,1443271107,19,56
929,1443271475,19,71
929,1443299054,19,90
929,1443299145,19,98
929,1443299449,20,22
929,1443299615,20,40
929,1443300445,20,113
929,1443300742,20,130
929,1443302078,21,16
929,1443302399,21,33
929,1443302795,21,60
929,1443303076,21,83
929,1443303395,21,96
929,1443303536,21,104
929,1443303645,21,112
929,1443390521,22,1
929,1443391048,22,35
929,1443391186,22,36
929,1443415862,22,46
929,1443416131,22,61
929,1443416215,22,64
929,1443416272,22,65
929,1443416431,22,78
929,1443416625,23,17
929,1443429777,23,78
929,1443429874,23,80
929,1443430911,23,82
929,1443431005,23,88
929,1443431084,23,97
929,1443431149,23,98
929,1443436002,23,101
929,1443436083,23,102
929,1443436132,23,103
929,1443436169,23,104
929,1443436327,23,114
929,1443436389,23,116
929,1443436459,23,118
929,1443437325,24,1
929,1443437470,24,7
929,1443437606,24,15
929,1443437694,24,21
929,1443437784,24,23
929,1443437832,24,24
929,1443437906,24,26
929,1443437991,24,27
929,1443438094,24,31
929,1443438350,24,38
929,1443438575,24,41
929,1443438875,24,47
929,1443438987,24,51
929,1443439097,24,54
929,1443463934,24,61
929,1443464255,24,60
929,1443464470,24,62
929,1443464701,25,7
929,1443464931,25,25
929,1443465435,25,45
929,1443502574,25,58
929,1443502696,25,60
929,1443502749,25,61
929,1443502834,25,62
929,1443502894,25,63
929,1443502941,25,64
929,1443503060,25,65
929,1443503366,26,46
929,1443503919,26,180
929,1443504008,26,195
929,1443504104,26,212
929,1443504185,26,218
929,1443516788,27,16
929,1443516904,27,18
929,1443516971,27,24
929,1443517032,27,26
929,1443522334,27,30
929,1443522748,27,61
929,1443523449,27,82
929,1443523740,28,4
929,1443523951,28,13
929,1443524017,28,15
929,1443524156,28,23
929,1443524287,28,24
929,1443524409,28,29
929,1443524476,28,31
929,1443524538,28,32
929,1443525577,28,71
929,1443525646,28,72
929,1443544554,28,55
929,1443547665,28,78
929,1443547757,28,81
929,1443547909,28,88
929,1443549293,29,10
929,1443550892,29,33
929,1443551102,29,39
929,1443551241,29,41
929,1443551611,29,62
929,1443551937,30,20
929,1443552180,30,23
929,1443552267,30,25
929,1443552440,30,30
929,1443552549,30,37
929,1443552802,30,48
929,1443558413,30,60
929,1443558572,31,10
929,1443558729,31,14
929,1443558801,31,15
929,1443558886,31,16
929,1443559244,31,22
929,1443559567,31,29
929,1443559877,31,34
929,1443590585,4,112
929,1443590690,4,113
929,1443597826,33,40
929,1443599178,34,1
929,1443640194,34,41
929,1443640374,34,49
929,1443645983,35,12
929,1443646108,35,13
929,1443646219,35,18
929,1443677528,37,102
929,1443677604,37,107
929,1443677954,37,182
929,1443678348,38,24
929,1443689649,38,30
929,1443689723,38,32
929,1443689771,38,34
929,1443696550,38,35
929,1443696608,38,36
929,1443696656,38,37
929,1443696745,38,41
929,1443696774,38,42
929,1443696797,38,43
929,1443696864,38,44
929,1443696974,38,48
929,1443707213,38,71
929,1443707284,38,72
929,1443707355,38,74
929,1443707392,38,76
929,1443708112,39,2
929,1443708182,39,5
929,1443708501,39,23
929,1443708660,39,26
929,1443708690,39,28
929,1443708804,39,42
929,1443708950,39,52
929,1443711880,39,62
929,1443712006,39,67
929,1443712054,39,69
929,1443712141,39,75
929,1443712357,40,12
929,1443712598,40,28
929,1443713246,40,64
929,1443713451,40,67
929,1443726821,41,12
929,1443726906,41,13
929,1443726955,41,16
929,1443727024,41,17
929,1443727086,41,21
929,1443727301,41,37
929,1443727336,41,38
929,1443727424,41,41
929,1443727908,42,32
929,1443728160,42,49
929,1443728196,42,50
929,1443728555,43,36
929,1443729687,46,15
929,1443729742,46,17
929,1443762213,47,2
929,1443789683,48,29
929,1443811475,49,2
929,1443811901,49,9
929,1443817421,50,30
929,1443817804,51,47
929,1443818153,53,6
929,1443818816,54,2
929,1443819696,55,78
929,1443848420,56,19
929,1443848496,56,35
929,1443848715,56,83
929,1443848875,56,85
929,1443849594,56,96
929,1443849666,57,4
929,1443849724,57,6
929,1443849814,57,7
929,1443849855,57,9
929,1443849904,57,11
929,1443850283,57,26
929,1443850461,57,29
929,1443850606,58,7
929,1443850656,58,8
929,1443850714,58,10
929,1443850900,58,21
929,1443851256,59,21
929,1443851309,59,22
929,1443851333,59,23
929,1443875379,62,4
929,1443875459,62,5
929,1443875549,62,11
929,1443875865,63,9
929,1443875899,63,10
929,1443875949,63,11
929,1443876018,64,2
929,1443876120,64,11
929,1443876153,64,12
929,1443876213,64,14
929,1443876259,64,15
929,1443876300,64,17
929,1443876363,64,18
929,1443898820,65,3
929,1443899079,66,6
929,1443899502,66,10
929,1443899593,66,12
929,1443935130,67,15
929,1443935199,67,19
929,1443935265,67,21
929,1443935311,67,23
929,1443958280,68,13
929,1443958547,68,48
929,1443958661,68,51
929,1443959315,69,17
929,1443989356,70,4
929,1443992537,71,15
929,1443992618,71,20
929,1443992667,71,23
929,1444021438,75,13
929,1444021492,75,26
929,1444021523,75,28
929,1444021606,76,2
929,1444021652,76,4
929,1444021752,76,15
929,1444021779,76,16
929,1444021821,76,17
929,1444021928,76,25
929,1444021957,76,26
929,1444022178,77,32
929,1444022247,77,47
929,1444030149,80,19
929,1444030645,83,8
929,1444030686,83,18
929,1444030737,83,27
929,1444030762,83,28
929,1444030822,84,4
929,1444030915,85,4
929,1444030995,85,10
929,1444031045,85,22
929,1444031099,86,7
929,1444042126,87,7
929,1444042178,87,15
929,1444042254,88,6
929,1444042826,94,5
929,1444042866,94,6
929,1444042943,95,2
929,1444042967,95,3
929,1444043217,95,4
929,1444043247,95,5
929,1444043300,95,8
929,1444043361,96,6
929,1444043386,96,7
929,1444043477,98,1
929,1444108085,29,6
929,1444108198,29,11
929,1444108358,29,14
929,1444108404,29,16
929,1444108483,29,19
929,1444108527,29,20
929,1444108578,29,24
929,1444108684,29,32
929,1444108777,29,36
929,1444108877,29,40
929,1444152448,2,3
929,1444152582,2,4
929,1444153823,2,21
929,1444154823,2,22
929,1444154881,2,24
929,1444155064,2,35
929,1444155175,2,37
929,1444155240,2,40
929,1444155345,2,45
929,1444155445,2,47
929,1444155648,2,60
929,1444156638,2,87
929,1444157089,2,98
929,1444158633,2,102
929,1444158700,2,104
929,1444192350,2,115
929,1444192391,2,117
929,1444192501,2,120
929,1444192544,2,122
929,1444192683,2,124
929,1444192738,2,125
929,1444192795,2,128
929,1444192860,2,131
929,1444192944,2,133
929,1444193023,2,136
929,1444193109,2,141
929,1444194794,2,142
929,1444194930,2,146
929,1444194998,2,150
929,1444195040,2,152
929,1444195072,2,153
929,1444195114,2,155
929,1444195159,2,158
929,1444195238,2,161
929,1444195296,2,163
929,1444195349,2,164
929,1444195616,2,179
929,1444195665,2,180
929,1444195713,2,183
929,1444195875,2,186
929,1444195964,2,187
929,1444196004,2,188
929,1444196119,2,194
929,1444196214,2,196
929,1444196278,2,197
929,1444196425,2,198
929,1444196471,2,200
929,1444196509,2,201
929,1444206593,2,202
929,1444206711,2,203
929,1444206789,2,208
929,1444206860,2,211
929,1444206899,2,212
929,1444206981,2,214
929,1444211713,2,216
929,1444211832,2,219
929,1444212058,2,221
929,1444212096,2,223
929,1444212199,2,229
929,1444214255,2,230
929,1444214331,2,231
929,1444214389,2,232
929,1444214441,2,233
929,1444214514,2,234
929,1444214610,2,238
929,1444214653,2,239
929,1444214701,2,241
929,1444214752,2,243
929,1444215765,2,245
929,1444215832,2,246
929,1444215915,2,247
929,1444215991,2,249
929,1444216069,2,251
929,1444216160,2,254
929,1444216196,2,255
929,1444216391,2,258
929,1444216485,2,259
929,1444216546,2,260
929,1444216595,2,261
929,1444216656,2,263
929,1444216847,2,273
929,1444216900,2,275
929,1444217007,2,280
929,1444217124,2,282
929,1444217213,2,284
929,1444217257,2,285
929,1444217322,2,286
929,1444225725,3,4
929,1444225803,3,7
929,1444226088,3,13
929,1444226199,3,19
929,1444226247,3,20
929,1444226582,3,31
929,1444226628,3,33
929,1444226702,3,36
929,1444242590,4,28
929,1444248566,3,43
929,1444248673,3,45
929,1444248725,3,49
929,1444248879,3,50
929,1444248931,3,52
929,1444249039,3,59
929,1444308150,3,61
929,1444308253,3,65
929,1444308296,3,67
929,1444308625,3,91
929,1444308724,3,93
929,1444308900,3,100
929,1444308949,3,102
929,1444311355,3,103
929,1444311520,3,110
929,1444367532,3,119
929,1444367628,3,124
929,1444367659,3,125
929,1444367926,3,147
929,1444377707,3,154
929,1444377951,3,169
929,1444378180,3,184
929,1444378221,3,185
929,1444378444,3,200
929,1444395106,4,3
929,1444416204,4,11
929,1444416304,4,13
929,1444454342,4,36
929,1444454409,4,38
929,1444454524,4,43
929,1444454611,4,46
929,1444454800,4,59
929,1444455312,4,92
929,1444455369,4,93
929,1444455504,4,102
929,1444455543,4,103
929,1444456078,4,140
929,1444478873,4,153
929,1444479071,4,163
929,1444502893,5,66
929,1444503138,5,78
929,1444503212,5,83
929,1444503755,5,97
929,1444511038,5,110
929,1444511081,5,111
929,1444511193,5,120
929,1444543294,6,32
929,1444543437,6,38
929,1444543738,6,59
929,1444543863,6,60
929,1444544060,6,77
929,1444544105,6,78
929,1444544135,6,79
929,1444544258,6,84
929,1444544325,6,85
929,1444544389,6,86
929,1444544524,6,92
929,1444544751,6,99
929,1444553738,6,103
929,1444554005,6,125
929,1444554225,6,141
929,1444554542,6,162
929,1444568358,7,58
929,1444575658,7,142
929,1444575752,7,143
929,1444575972,7,158
929,1444576011,7,160
929,1444576095,7,163
929,1444576286,7,179
929,1444576514,7,204
929,1444589456,22,5
929,1444638513,9,80
929,1444638937,9,111
929,1444639257,9,129
929,1444639767,10,24
929,1444640317,10,67
929,1444640509,10,87
929,1444640592,10,90
929,1444640696,10,91
929,1444640722,10,92
929,1444640879,10,105
929,1444683467,11,6
929,1444684653,11,98
929,1444714004,12,43
929,1444714431,12,80
929,1444733294,13,2
929,1444733491,13,15
929,1444748677,14,18
929,1444748750,14,22
929,1444748926,14,32
929,1444748963,14,33
929,1444749512,14,50
929,1444749733,15,2
929,1444750725,15,28
929,1444750752,15,29
929,1444750780,15,33
929,1444750821,15,39
929,1444750953,15,44
929,1444751138,15,87
929,1444760272,16,61
929,1444761316,17,4
929,1444761429,17,12
929,1444761553,17,13
929,1444761719,17,23
929,1444761751,17,24
929,1444761797,17,27
929,1444761893,17,30
929,1444761972,17,37
929,1444762130,17,45
929,1444766671,17,78
929,1444767129,17,110
929,1444799196,18,17
929,1444799248,18,18
929,1444799435,18,25
929,1444800213,18,46
929,1444801234,19,33
929,1444801348,19,46
929,1444801467,19,58
929,1444836590,20,10
929,1444836664,20,12
929,1444836798,20,39
929,1444837008,20,55
929,1444837259,20,77
929,1444837368,20,85
929,1444837487,20,94
929,1444837711,20,120
929,1444837759,20,121
929,1444837961,20,132
929,1444838693,21,35
929,1444838921,21,58
929,1444839005,21,69
929,1444839069,21,74
929,1444886443,22,15
929,1444886582,22,18
929,1444886936,22,39
929,1444887109,22,47
929,1444887505,23,14
929,1444887675,23,20
929,1444887874,23,22
929,1444888038,23,28
929,1444888127,23,29
929,1444891506,23,108
929,1444925028,24,39
929,1444925226,24,43
929,1444925267,24,45
929,1444925648,24,58
929,1444925694,24,59
929,1444925946,24,64
929,1444926679,25,47
929,1444926775,25,53
929,1444940115,26,63
929,1444940190,26,64
929,1444940281,26,88
929,1444996513,27,7
929,1444996564,27,10
929,1444996631,27,12
929,1444999361,50,16
929,1445013170,27,64
929,1445058000,28,7
929,1445059457,28,45
929,1445059834,28,76
929,1445060108,29,4
929,1445060435,29,35
929,1445060750,29,45
929,1445060941,29,60
929,1445062294,29,64
929,1445085564,30,19
929,1445085627,30,22
929,1445085677,30,21
929,1445086041,30,41
929,1445086262,30,54
929,1445120838,31,19
929,1445121004,31,28
929,1445121093,31,33
929,1445145891,32,11
929,1445148656,33,3
929,1445148722,33,4
929,1445148788,33,5
929,1445149209,33,33
929,1445149286,33,35
929,1445149579,33,53
929,1445149643,33,56
929,1445149805,33,72
929,1445193105,34,10
929,1445193196,34,12
929,1445193596,34,36
929,1445193676,34,39
929,1445193760,34,45
929,1445232031,35,1
929,1445232167,35,2
929,1445232595,35,16
929,1445232715,35,27
929,1445232743,35,28
929,1445232854,35,37
929,1445232916,35,38
929,1445232980,35,41
929,1445233065,35,45
929,1445252114,36,40
929,1445252170,36,38
929,1445252226,36,41
929,1445252860,37,93
929,1445254268,37,123
929,1445254391,37,147
929,1445264255,67,12
929,1445279166,38,23
929,1445279258,38,26
929,1445279565,38,82
929,1445279651,38,83
929,1445279783,39,6
929,1445279848,39,7
929,1445323463,6,145
929,1445325413,5,6
929,1445330576,40,11
929,1445332986,40,15
929,1445333493,40,59
929,1445333846,41,10
929,1445333892,41,11
929,1445359712,41,20
929,1445360519,42,5
929,1445361815,42,20
929,1445361951,42,27
929,1445405341,43,32
929,1445405573,43,51
929,1445405687,43,64
929,1445406029,44,43
929,1445406646,46,24
929,1445406768,46,35
929,1445430986,47,15
929,1445431242,47,38
929,1445491936,49,17
929,1445492996,54,1
929,1445493347,55,15
929,1445494044,57,13
929,1445494164,57,20
929,1445494273,57,25
929,1445494535,58,11
929,1445494930,59,16
929,1445495031,59,24
929,1445513790,61,2
929,1445513876,61,6
929,1445514656,65,7
929,1445514967,67,3
929,1445515215,67,30
929,1445520505,69,7
929,1445520985,71,16
929,1445521535,74,30
929,1445521654,74,35
929,1445521695,74,38
929,1445521884,75,4
929,1445522131,76,18
929,1445522318,77,11
929,1445522578,77,40
929,1445522688,78,13
929,1445624635,40,7
929,1445639191,27,88
929,1445663355,27,62
929,1445670212,8,9
929,1445670794,8,48
929,1445675982,16,53
929,1445676349,16,67
929,1445676384,16,68
929,1445676415,16,69
929,1445676503,16,71
929,1445676539,16,72
929,1445676801,16,77
929,1445676833,16,78
929,1445676887,16,79
929,1445676925,16,80
929,1445676965,16,81
929,1445677063,16,90
929,1445677097,16,91
929,1445677214,16,98
929,1445677267,16,102
929,1445677386,16,112
929,1445677434,16,114
929,1445677468,16,115
929,1445677631,16,128
929,1445677850,8,29
929,1445677913,8,30
929,1445715715,27,93
929,1445751957,10,3
929,1445839311,65,12
929,1445931445,3,27
929,1445931528,3,26
929,1446012897,2,281
929,1446068517,27,44
929,1446135629,16,66
929,1446391127,31,18
929,1446391217,31,27
929,1446466497,2,75
929,1446466720,2,76
929,1446579321,2,144
929,1446704934,3,96
929,1446706225,3,178
929,1446741471,4,78
929,1447176636,5,64
930,1436337205,34,7
931,1444129453,36,1
939,1436354255,98,4
951,1435915467,14,41
963,1443075695,2,62
963,1443246798,2,82
963,1443331661,2,102
963,1443748322,2,121
963,1444126809,3,1
963,1444282096,3,52
963,1444716311,3,95
963,1444802011,3,127
963,1445234263,3,164
963,1445925352,4,1
975,1434544989,2,32
975,1434545000,2,33
975,1434550946,2,71
975,1434616915,2,152
975,1434619861,2,202
975,1434631970,2,214
975,1434633254,2,218
975,1434662475,2,253
975,1434666782,2,271
975,1434680835,3,21
975,1434727166,3,116
975,1434750091,3,161
975,1434751205,4,1
975,1434757790,4,53
975,1434781664,4,102
975,1434802579,4,157
975,1434811957,5,11
975,1434836386,5,22
975,1434838918,5,71
975,1434856748,5,102
975,1434878628,6,31
975,1434889161,6,71
975,1434935565,6,134
975,1434946705,7,31
975,1434966690,7,85
975,1434978741,7,94
975,1435028096,7,152
975,1435034588,7,177
975,1435051433,8,52
975,1435063941,8,71
975,1435064960,9,4
975,1435098307,9,72
975,1435120600,9,102
975,1435125561,10,6
975,1435150432,10,23
975,1435151577,10,30
975,1435189940,10,65
975,1435195043,10,101
975,1435213310,11,8
975,1435242082,11,51
975,1435267875,11,103
975,1435270546,12,46
975,1435281381,12,104
975,1435305115,14,11
975,1435309299,14,51
975,1435321413,16,1
975,1435374394,16,41
975,1435386322,16,70
975,1435387618,16,102
975,1435398528,17,22
975,1435407727,17,81
975,1435440825,18,1
975,1435443409,18,53
975,1435473158,18,86
975,1435494410,19,31
975,1435502116,20,17
975,1435541406,21,11
975,1435579901,21,20
975,1435582434,21,40
975,1435583460,21,52
975,1435623359,22,11
975,1435641250,23,17
975,1435643572,24,1
975,1435655786,25,1
975,1435667302,25,60
975,1435756263,25,72
975,1435800551,26,112
975,1435807655,27,1
975,1435816818,27,56
975,1435828411,28,16
975,1435840317,28,61
975,1435841665,28,82
975,1435842734,29,1
975,1435886329,30,1
975,1435926117,31,1
975,1435959644,32,16
975,1435961087,33,54
975,1435961532,34,1
975,1435980861,37,1
975,1435990678,39,1
975,1436012893,40,1
975,1436045441,40,51
975,1436046920,41,10
975,1436048485,42,1
975,1436063066,44,1
975,1436071750,47,1
975,1436094810,48,1
975,1436098886,49,1
975,1436099298,50,1
975,1436144057,53,1
975,1436153117,57,14
975,1436154768,60,1
975,1436185623,61,1
975,1436187224,62,1
975,1436188383,63,11
975,1436188396,63,1
975,1436272492,67,24
975,1436282224,69,15
975,1436332959,74,32
975,1436335738,81,1
975,1436419667,84,1
975,1436447466,85,10
975,1436504602,93,1
983,1437405960,2,152
983,1437411051,5,8
983,1439222686,51,53
993,1443079563,13,14
993,1443081888,13,25
993,1443571653,14,16
993,1443591445,14,36
993,1443696709,15,19
993,1443826763,15,61
993,1443826978,15,71
993,1443877033,16,31
993,1443878354,16,35
993,1443878824,16,47
993,1443879161,16,55
993,1443885703,16,84
993,1444002398,17,5
993,1444002857,17,16
993,1444023282,17,46
993,1444177320,18,44
993,1444440444,18,77
993,1444524179,18,89
993,1444524356,18,97
993,1444548865,19,61
993,1444550458,20,4
993,1444553462,20,111
993,1444553606,20,112
993,1444604561,21,16
993,1444688517,21,26
993,1444773365,21,41
993,1444801091,21,56
993,1444820031,21,61
993,1445642180,21,71
993,1445670377,21,93
993,1445674038,22,32
993,1445675380,22,41
993,1445675448,22,45
993,1445677044,22,56
993,1445738972,23,61
993,1445739545,23,64
993,1445744438,24,16
993,1445747999,24,22
993,1445750211,24,29
993,1445752767,24,36
993,1445757076,24,55
993,1445762932,25,3
993,1445763838,25,4
993,1445765808,25,21
993,1445817010,25,36
993,1445901719,25,37
993,1445901981,25,40
993,1445902242,25,46
993,1445903459,25,49
993,1445906011,25,52
993,1445923697,25,61
993,1445989039,26,16
993,1445989591,26,41
993,1446096259,26,61
993,1446250887,26,82
993,1446253190,26,101
993,1446253827,26,131
993,1446254552,26,191
993,1446254734,26,201
993,1446375874,27,13
993,1446377340,27,30
993,1446381049,27,39
993,1446443730,27,51
993,1446508038,27,64
993,1446509436,27,71
993,1446683225,28,11
993,1446683539,28,18
993,1446797206,28,27
993,1446887462,28,53
993,1446906062,28,71
993,1446943986,29,6
993,1446944382,29,23
993,1446947292,29,36
993,1446948769,29,39
993,1446951203,30,28
993,1446963856,30,41
993,1446963938,30,46
993,1446971546,31,6
993,1446976096,31,15
993,1446986590,32,3
993,1446986615,32,4
993,1446993049,32,7
993,1446993502,32,24
993,1447372053,33,20
993,1447544208,33,60
993,1447636038,34,11
993,1447802748,35,18
993,1447844148,35,44
993,1447892479,37,1
993,1447893488,37,8
993,1447932628,37,63
993,1447933118,37,111
993,1447933389,37,121
993,1448153012,39,32
993,1448153408,39,43
993,1448153696,39,51
993,1448180821,39,69
993,1448234226,40,21
993,1448247434,40,27
993,1448346054,40,61
993,1448404155,40,73
993,1448410680,41,16
993,1448493186,41,34
993,1448665657,41,37
993,1448667587,42,13
993,1448667892,42,16
993,1448668299,42,20
993,1448669249,42,25
993,1448674596,43,6
993,1448697473,43,21
993,1448703658,43,32
993,1448705261,43,35
993,1448754682,44,21
993,1448755227,45,5
993,1448793727,45,23
993,1448794322,46,6
993,1448914016,9,65
993,1448915136,30,48
993,1448915442,30,43
993,1448915811,30,56
993,1448915934,31,1
993,1448916139,46,33
993,1448916324,47,3
993,1448918327,17,110
993,1448922176,47,11
993,1448923653,18,9
993,1448923792,18,15
993,1448923985,18,1
993,1448947359,18,63
993,1448948609,18,93
993,1448956960,2,1
993,1448963359,2,8
993,1448966512,2,19
993,1448966966,2,28
993,1448967813,2,27
993,1448970762,2,83
993,1448990090,9,87
993,1448990350,9,81
993,1448990806,9,86
993,1448994127,2,75
993,1449008722,47,21
993,1449010621,10,26
993,1449012781,14,9
993,1449028224,21,69
993,1449030805,2,81
993,1449032743,2,115
993,1449033456,2,133
993,1449035267,2,140
993,1449043617,2,240
993,1449047814,2,258
993,1449050106,2,51
993,1449062216,2,265
993,1449080237,3,14
993,1449080373,22,1
993,1449082935,3,20
993,1449094567,47,31
993,1449094797,48,2
993,1449098491,48,16
993,1449156285,24,19
993,1449176127,48,26
993,1449176725,26,1
993,1449184347,49,7
993,1449200227,30,3
993,1449208254,31,20
993,1449211284,2,108
993,1449221899,34,13
993,1449222420,34,33
993,1449234856,3,11
993,1449259553,38,45
993,1449346614,2,25
993,1449347161,50,22
993,1449347455,50,36
993,1449353656,51,44
993,1449353924,51,48
993,1449354119,51,56
993,1449365590,52,31
993,1449365999,53,21
993,1449366463,53,26
993,1449372052,53,31
993,1449381026,53,42
993,1449381146,53,58
993,1449384162,54,4
993,1449385139,54,25
993,1449392460,56,6
993,1449428319,59,1
993,1449439244,56,61
993,1449440463,63,5
993,1449444357,67,9
993,1449464211,2,172
993,1449486887,56,76
993,1449488026,56,82
993,1449488155,56,87
993,1449521267,57,6
993,1449525933,57,11
993,1449552401,2,211
993,1449576807,57,17
993,1449576886,57,19
993,1449579191,2,223
993,1449612997,57,26
993,1449627737,2,236
993,1449814099,4,77
993,1449831637,58,15
993,1449952905,4,101
993,1449964602,61,10
993,1449996645,66,8
993,1450004491,68,16
993,1450012700,68,41
993,1450048516,68,51
993,1450155470,69,36
993,1450155732,70,16
993,1450173002,70,33
993,1450176942,71,7
993,1450347006,72,14
993,1450428021,2,233
993,1450442233,75,26
993,1450451969,76,15
993,1450524363,76,22
